transcript,Gene Ontology IDs
TRINITY_GG_11784_c20_g1_i1.p1,GO:0001654; GO:0001822; GO:0005634; GO:0005737; GO:0005813; GO:0007369; GO:0015031; GO:0021549; GO:0030902; GO:0030916; GO:0034451; GO:0035869; GO:0042462; GO:0043010; GO:0045494; GO:0048793; GO:0048839; GO:0060322; GO:0090316; GO:0097711; GO:1905349; GO:1905515
TRINITY_GG_16022_c2_g1_i1.p1,GO:0001654; GO:0003924; GO:0005525; GO:0005794; GO:0005811; GO:0006886; GO:0007420; GO:0016324; GO:0034389; GO:0043009
TRINITY_GG_12236_c25_g1_i2.p1,GO:0001654; GO:0005085; GO:0007264; GO:0007601; GO:0016020; GO:0030036; GO:0043087; GO:0045202; GO:0050770; GO:0050772; GO:0050803; GO:0051491; GO:0070161; GO:0090630
TRINITY_GG_12366_c11_g1_i1.p1,GO:0001654; GO:0005154; GO:0005615; GO:0007175; GO:0007455; GO:0007472; GO:0007474; GO:0007476; GO:0007482; GO:0007601; GO:0009948; GO:0009950; GO:0016318; GO:0035215; GO:0042059; GO:0042802; GO:0043065; GO:0048019; GO:0050768; GO:0050896; GO:0060233; GO:0070373; GO:2000737
TRINITY_GG_14998_c12_g1_i1.p1,GO:0001654; GO:0005385; GO:0005887; GO:0006882; GO:0016323; GO:0030509; GO:0034224; GO:0048026; GO:0061351; GO:0070062; GO:0070315; GO:0071578
TRINITY_GG_15434_c16_g1_i2.p1,GO:0001654; GO:0005634; GO:0006338; GO:0007482; GO:0007507; GO:0016573; GO:0032436; GO:0042393; GO:0044545; GO:0044665; GO:0044666; GO:0048188; GO:0051568; GO:0140672
TRINITY_GG_6252_c2_g1_i5.p1,GO:0001654; GO:0005635; GO:0005637; GO:0016021
TRINITY_GG_16949_c33_g1_i1.p1,GO:0001655; GO:0001701; GO:0001755; GO:0004674; GO:0005025; GO:0005524; GO:0005886; GO:0005887; GO:0006468; GO:0007179; GO:0007281; GO:0007368; GO:0007507; GO:0009953; GO:0016361; GO:0030509; GO:0043235; GO:0046332; GO:0046872; GO:0048179; GO:0050431; GO:0070724; GO:0071363
TRINITY_GG_6173_c2_g1_i1.p1,GO:0001656; GO:0001657; GO:0003148; GO:0003180; GO:0003184; GO:0003272; GO:0005886; GO:0007156; GO:0007411; GO:0007417; GO:0007420; GO:0008046; GO:0009986; GO:0016021; GO:0016199; GO:0021891; GO:0030424; GO:0030673; GO:0031290; GO:0032870; GO:0035481; GO:0035904; GO:0042802; GO:0050772; GO:0050925; GO:0051964; GO:0060412; GO:0061364; GO:0070062; GO:0098609; GO:0098632
TRINITY_GG_6612_c25_g1_i1.p1,GO:0001658; GO:0001934; GO:0003151; GO:0004672; GO:0004674; GO:0005524; GO:0005654; GO:0005737; GO:0005886; GO:0005925; GO:0007165; GO:0007229; GO:0008284; GO:0010761; GO:0018105; GO:0019901; GO:0021675; GO:0022011; GO:0030017; GO:0030027; GO:0030030; GO:0030513; GO:0033209; GO:0034446; GO:0043491; GO:0045197; GO:0045669; GO:0045893; GO:0061351; GO:0090263; GO:1900026; GO:1901224; GO:2000178
TRINITY_GG_17476_c0_g1_i1.p1,GO:0001658; GO:0005102; GO:0005109; GO:0005125; GO:0005615; GO:0005788; GO:0007165; GO:0007267; GO:0009798; GO:0009887; GO:0009986; GO:0010628; GO:0016055; GO:0030182; GO:0031012; GO:0042475; GO:0045165; GO:0045893; GO:0060070; GO:0060684; GO:0070172; GO:0072079; GO:0072080
TRINITY_GG_12170_c8_g1_i5.p1,GO:0001659; GO:0001818; GO:0005634; GO:0005737; GO:0005739; GO:0005740; GO:0005811; GO:0006629; GO:0006915; GO:0010890; GO:0019915; GO:0030512; GO:0032720; GO:0035634; GO:0042803; GO:0042981; GO:0050995; GO:0070417; GO:0120163; GO:1900118; GO:1902510
TRINITY_GG_12345_c15_g1_i1.p1,GO:0001661; GO:0004016; GO:0005516; GO:0005524; GO:0005887; GO:0006171; GO:0006979; GO:0007189; GO:0007268; GO:0007274; GO:0007528; GO:0007591; GO:0007611; GO:0007612; GO:0007613; GO:0007614; GO:0007615; GO:0007617; GO:0007619; GO:0007623; GO:0008294; GO:0008306; GO:0008340; GO:0008355; GO:0009190; GO:0009408; GO:0010738; GO:0016020; GO:0030431; GO:0035556; GO:0045202; GO:0046872; GO:0048149; GO:0048675; GO:0072375; GO:0090328
TRINITY_GG_10777_c56_g1_i3.p1,GO:0001661; GO:0004114; GO:0004115; GO:0005634; GO:0005829; GO:0006198; GO:0007165; GO:0007268; GO:0007612; GO:0007613; GO:0007614; GO:0007615; GO:0007617; GO:0007619; GO:0007623; GO:0008306; GO:0008355; GO:0010738; GO:0040040; GO:0045202; GO:0046872; GO:0046958; GO:0048471; GO:0048675
TRINITY_GG_16525_c7_g1_i1.p1,GO:0001662; GO:0004197; GO:0004843; GO:0005634; GO:0005829; GO:0006511; GO:0008343; GO:0016579; GO:0032228; GO:0046872; GO:0048149; GO:0060013
TRINITY_GG_7278_c17_g1_i2.p1,GO:0001664; GO:0001671; GO:0005524; GO:0005634; GO:0005737; GO:0005739; GO:0005829; GO:0006457; GO:0006986; GO:0007283; GO:0009408; GO:0015630; GO:0016020; GO:0030317; GO:0030521; GO:0030544; GO:0030957; GO:0031397; GO:0031625; GO:0042026; GO:0043065; GO:0043066; GO:0043508; GO:0046872; GO:0048471; GO:0050750; GO:0051082; GO:0051087; GO:0051223; GO:0055131; GO:0070062; GO:0070585; GO:0098554; GO:1901998; GO:1903748; GO:1905259
TRINITY_GG_588_c36_g1_i3.p1,GO:0001664; GO:0002092; GO:0005080; GO:0005102; GO:0005543; GO:0005737; GO:0005794; GO:0005829; GO:0005856; GO:0005886; GO:0006468; GO:0006886; GO:0006890; GO:0007205; GO:0008021; GO:0008022; GO:0014069; GO:0015844; GO:0019899; GO:0019904; GO:0021782; GO:0030666; GO:0032588; GO:0034315; GO:0034316; GO:0036294; GO:0042149; GO:0042734; GO:0042802; GO:0043005; GO:0043045; GO:0043046; GO:0043113; GO:0045161; GO:0045202; GO:0046872; GO:0048471; GO:0050796; GO:0051015; GO:0060292; GO:0070161; GO:0071933; GO:0097061; GO:0097062; GO:0098842; GO:0140090
TRINITY_GG_12786_c0_g1_i1.p1,GO:0001664; GO:0002177; GO:0003779; GO:0005829; GO:0005879; GO:0007286; GO:0008104; GO:0030544; GO:0031625; GO:0031982; GO:0043005; GO:0043014; GO:0044297; GO:0048487; GO:0051087; GO:0051879; GO:0060548; GO:0097225
TRINITY_GG_18682_c5_g1_i3.p1,GO:0001664; GO:0002385; GO:0003924; GO:0005525; GO:0005834; GO:0005886; GO:0007188; GO:0007202; GO:0007601; GO:0007602; GO:0007608; GO:0007629; GO:0016027; GO:0016028; GO:0016056; GO:0016060; GO:0016199; GO:0030322; GO:0031683; GO:0043052; GO:0046673; GO:0046872; GO:0060158; GO:0070050; GO:0071244; GO:1900073
TRINITY_GG_10015_c24_g1_i1.p1,GO:0001664; GO:0003380; GO:0003384; GO:0003924; GO:0005525; GO:0005737; GO:0005834; GO:0005886; GO:0007188; GO:0007266; GO:0010004; GO:0010470; GO:0016476; GO:0031526; GO:0031683; GO:0031752; GO:0043519; GO:0046872; GO:0048383; GO:0060027; GO:0070252
TRINITY_GG_10181_c32_g1_i1.p1,GO:0001664; GO:0004672; GO:0004703; GO:0005524; GO:0005737; GO:0005886; GO:0006468; GO:0007186; GO:0007603; GO:0009966; GO:0016060; GO:0035091; GO:0045880; GO:0050254
TRINITY_GG_6730_c30_g4_i1.p1,GO:0001664; GO:0005085; GO:0005096; GO:0005737; GO:0007186; GO:0007266; GO:0008217; GO:0010259; GO:0016020
TRINITY_GG_16013_c6_g1_i1.p1,GO:0001664; GO:0005184; GO:0005576; GO:0007186; GO:0007593; GO:0018990; GO:0031395; GO:0046982
TRINITY_GG_16587_c59_g1_i1.p1,GO:0001664; GO:0005344; GO:0005506; GO:0005576; GO:0005615; GO:0005829; GO:0005833; GO:0010942; GO:0015670; GO:0015671; GO:0016020; GO:0019825; GO:0020037; GO:0022627; GO:0030185; GO:0031838; GO:0042542; GO:0042744; GO:0043177; GO:0070062; GO:0071682; GO:0072562; GO:0098869
TRINITY_GG_15245_c15_g1_i1.p1,GO:0001664; GO:0005789; GO:0015031; GO:0016021; GO:0050780
TRINITY_GG_12170_c6_g1_i1.p1,GO:0001666; GO:0003735; GO:0005763; GO:0005840; GO:0006412; GO:0007605; GO:0007619; GO:0007638; GO:0008049; GO:0009612; GO:0032543
TRINITY_GG_20636_c5_g1_i1.p1,GO:0001666; GO:0003824; GO:0004655; GO:0005576; GO:0005634; GO:0005829; GO:0006782; GO:0006783; GO:0006979; GO:0008270; GO:0009410; GO:0009635; GO:0010039; GO:0010043; GO:0010044; GO:0010212; GO:0010266; GO:0010269; GO:0014823; GO:0032025; GO:0032496; GO:0033197; GO:0034774; GO:0042802; GO:0043200; GO:0045471; GO:0046685; GO:0046686; GO:0046689; GO:0051260; GO:0051384; GO:0051597; GO:0070062; GO:0070541; GO:0070542; GO:0071284; GO:0071353; GO:1901799; GO:1904813; GO:1904854
TRINITY_GG_22748_c5_g1_i2.p1,GO:0001666; GO:0003870; GO:0005739; GO:0005743; GO:0005759; GO:0006782; GO:0006783; GO:0020027; GO:0030170; GO:0030218; GO:0035162; GO:0042541; GO:0048821
TRINITY_GG_5982_c19_g1_i3.p1,GO:0001666; GO:0004028; GO:0004029; GO:0005737; GO:0005829; GO:0006081; GO:0006629; GO:0007568; GO:0007584; GO:0008106; GO:0008284; GO:0009410; GO:0014070; GO:0016021; GO:0016620; GO:0018479; GO:0051384; GO:0051591
TRINITY_GG_13472_c34_g1_i5.p1,GO:0001666; GO:0004103; GO:0004305; GO:0005524; GO:0005737; GO:0006646; GO:0007420; GO:0007616; GO:0007638; GO:0008306; GO:0009612; GO:0016310; GO:0016319; GO:0046337; GO:0046959; GO:0055059
TRINITY_GG_12423_c2_g1_i5.p1,GO:0001666; GO:0005221; GO:0005222; GO:0005223; GO:0005886; GO:0006812; GO:0017071; GO:0019934; GO:0030553; GO:0044877; GO:0098655
TRINITY_GG_24857_c0_g1_i1.p1,GO:0001666; GO:0005524; GO:0005886; GO:0005887; GO:0006855; GO:0008354; GO:0008559; GO:0009636; GO:0015562; GO:0016021; GO:0017085; GO:0042626; GO:0042908; GO:0042910; GO:0043190; GO:0055085; GO:0097254
TRINITY_GG_9087_c5_g1_i1.p1,GO:0001666; GO:0005634; GO:0005635; GO:0005654; GO:0005737; GO:0005739; GO:0005741; GO:0005783; GO:0006915; GO:0008219; GO:0009617; GO:0010637; GO:0010659; GO:0010666; GO:0010821; GO:0010917; GO:0010940; GO:0014069; GO:0016239; GO:0021987; GO:0030425; GO:0031307; GO:0031966; GO:0035694; GO:0042802; GO:0042803; GO:0043065; GO:0043066; GO:0043067; GO:0043068; GO:0043243; GO:0043653; GO:0045837; GO:0046902; GO:0048102; GO:0048678; GO:0048709; GO:0050873; GO:0051020; GO:0051402; GO:0051561; GO:0051607; GO:0055093; GO:0060548; GO:0070301; GO:0071260; GO:0071279; GO:0071456; GO:0072593; GO:0090141; GO:0090200; GO:0090649; GO:0097193; GO:0097345; GO:0140507; GO:1901998; GO:1902109; GO:1903599; GO:1903715; GO:1990144; GO:2000378
TRINITY_GG_13703_c2_g1_i5.p1,GO:0001666; GO:0005634; GO:0005737; GO:0005829; GO:0006879; GO:0008198; GO:0014069; GO:0016706; GO:0018401; GO:0019899; GO:0031418; GO:0031543; GO:0031545; GO:0032364; GO:0043433; GO:0045765; GO:0045944; GO:0051344; GO:0055008; GO:0060347; GO:0060412; GO:0060711; GO:0071456; GO:0071731; GO:0098978; GO:0099175; GO:0099576; GO:1901214
TRINITY_GG_5636_c3_g1_i1.p1,GO:0001666; GO:0005634; GO:0006397; GO:0006406; GO:0007283; GO:0016607; GO:0016706; GO:0035515; GO:0035553; GO:0046872; GO:1990931
TRINITY_GG_6690_c2_g1_i2.p2,GO:0001666; GO:0005739; GO:0006120; GO:0007005; GO:0009408; GO:0010257; GO:0032981; GO:0042594; GO:0051082; GO:0055093; GO:1990204
TRINITY_GG_19250_c18_g2_i3.p2,GO:0001666; GO:0005769; GO:0005794; GO:0006909; GO:0007155; GO:0016020; GO:0016021; GO:0051453; GO:0070072; GO:0070863; GO:0072657; GO:2000010
TRINITY_GG_8763_c7_g1_i2.p2,GO:0001669; GO:0001736; GO:0001750; GO:0001822; GO:0002046; GO:0002177; GO:0005737; GO:0005794; GO:0005801; GO:0005813; GO:0005814; GO:0005902; GO:0005929; GO:0007224; GO:0007283; GO:0008542; GO:0022008; GO:0030992; GO:0031267; GO:0031410; GO:0031514; GO:0032391; GO:0032420; GO:0034067; GO:0035720; GO:0035845; GO:0036064; GO:0036372; GO:0042073; GO:0043005; GO:0044292; GO:0045198; GO:0045724; GO:0051642; GO:0055007; GO:0060122; GO:0060271; GO:0060828; GO:0061351; GO:0061512; GO:0072089; GO:0072659; GO:0090102; GO:0097546; GO:1902017; GO:1902636; GO:2000583; GO:2000785
TRINITY_GG_12407_c66_g1_i1.p1,GO:0001669; GO:0002142; GO:0005634; GO:0005654; GO:0005829; GO:0005886; GO:0005912; GO:0016021; GO:0017022; GO:0043009; GO:0060171; GO:0098609
TRINITY_GG_12561_c17_g1_i1.p1,GO:0001669; GO:0004252; GO:0007339; GO:0016021; GO:0016485
TRINITY_GG_5910_c25_g1_i2.p1,GO:0001669; GO:0005737; GO:0005759; GO:0005829; GO:0006152; GO:0008413; GO:0008828; GO:0016818; GO:0030515; GO:0031965; GO:0035539; GO:0042262; GO:0046872; GO:0047693; GO:0106377; GO:0106378
TRINITY_GG_14855_c12_g1_i12.p1,GO:0001669; GO:0005794; GO:0005802; GO:0016020; GO:0048471
TRINITY_GG_16398_c4_g1_i1.p2,GO:0001669; GO:0005881; GO:0005902; GO:0005903; GO:0005997; GO:0006006; GO:0006739; GO:0016020; GO:0016655; GO:0042732; GO:0042802; GO:0050038; GO:2000379
TRINITY_GG_13917_c39_g1_i1.p1,GO:0001669; GO:0006836; GO:0007268; GO:0008021; GO:0016020; GO:0016021; GO:0022857; GO:0030285; GO:0030672; GO:0043005; GO:0070161
TRINITY_GG_15122_c25_g1_i1.p2,GO:0001671; GO:0003677; GO:0005783; GO:0005789; GO:0005886; GO:0006417; GO:0006457; GO:0012505; GO:0016020; GO:0016021; GO:0031965; GO:0045861; GO:0050708; GO:0051087
TRINITY_GG_15210_c7_g1_i1.p1,GO:0001671; GO:0005524; GO:0005737; GO:0005829; GO:0008284; GO:0009408; GO:0016020; GO:0030544; GO:0042026; GO:0046872; GO:0051082; GO:0051087; GO:0070062
TRINITY_GG_21801_c3_g1_i1.p2,GO:0001671; GO:0005654; GO:0005737; GO:0005739; GO:0005829; GO:0016226; GO:0042802; GO:0044571; GO:0046872; GO:0051087; GO:0051259; GO:0060215; GO:0060319
TRINITY_GG_12906_c12_g2_i1.p1,GO:0001671; GO:0005654; GO:0005737; GO:0005829; GO:0005856; GO:0006457; GO:0016020; GO:0031072; GO:0051085; GO:0070062; GO:1900034
TRINITY_GG_10043_c14_g1_i2.p1,GO:0001671; GO:0005737; GO:0005856; GO:0008198; GO:0008270; GO:0017183; GO:0032781
TRINITY_GG_17400_c9_g1_i1.p1,GO:0001671; GO:0005783; GO:0005829; GO:0006457; GO:0032781; GO:0045296; GO:0051087; GO:0051879; GO:0070062
TRINITY_GG_13044_c56_g1_i2.p1,GO:0001671; GO:0005886; GO:0005890; GO:0005918; GO:0006812; GO:0006883; GO:0007424; GO:0007605; GO:0019991; GO:0030007; GO:0030424; GO:0035151; GO:0035158; GO:0035159; GO:0036376; GO:0060857; GO:0061343; GO:1903408; GO:1990573
TRINITY_GG_25331_c0_g1_i1.p1,GO:0001673; GO:0003697; GO:0003723; GO:0003729; GO:0004519; GO:0005634; GO:0005654; GO:0005737; GO:0005783; GO:0030422; GO:0042802; GO:0043565; GO:1902555
TRINITY_GG_23419_c2_g1_i1.p1,GO:0001673; GO:0005634; GO:0005654; GO:0005829; GO:0006606; GO:0006607; GO:0008139; GO:0031965; GO:0042542; GO:0042564; GO:0061608
TRINITY_GG_11241_c2_g1_i2.p1,GO:0001675; GO:0002080; GO:0006869; GO:0007030; GO:0007417; GO:0032588; GO:0033106; GO:0033116; GO:0060612; GO:0090168
TRINITY_GG_14939_c41_g1_i5.p1,GO:0001675; GO:0002088; GO:0005096; GO:0005783; GO:0005789; GO:0006888; GO:0007030; GO:0007283; GO:0008584; GO:0019068; GO:0030173; GO:0031267; GO:0031965; GO:0034389; GO:0043010; GO:0043547; GO:0044829; GO:0046726; GO:0070309; GO:0072520; GO:0090110; GO:1902953
TRINITY_GG_4373_c0_g1_i1.p1,GO:0001675; GO:0003677; GO:0005096; GO:0005634; GO:0005737; GO:0007289; GO:0031410; GO:0042995; GO:0043025; GO:0043231; GO:0045109; GO:0046872
TRINITY_GG_18729_c24_g1_i1.p1,GO:0001675; GO:0007289; GO:0016021; GO:0022857; GO:0030382
TRINITY_GG_17242_c8_g1_i13.p1,GO:0001676; GO:0004095; GO:0005739; GO:0005741; GO:0006006; GO:0006631; GO:0006635; GO:0006641; GO:0009410; GO:0009437; GO:0010876; GO:0010883; GO:0014070; GO:0016021; GO:0030855; GO:0031307; GO:0031667; GO:0031998; GO:0032000; GO:0042755; GO:0042802; GO:0043231; GO:0043279; GO:0045471; GO:0046320; GO:0046677; GO:0050796; GO:0071398; GO:0097421; GO:1904772; GO:1990698
TRINITY_GG_8580_c28_g2_i2.p1,GO:0001676; GO:0004467; GO:0005524; GO:0005741; GO:0005778; GO:0005789; GO:0016021; GO:0031956; GO:0047676
TRINITY_GG_24010_c7_g1_i1.p1,GO:0001678; GO:0001784; GO:0001878; GO:0001934; GO:0001953; GO:0005102; GO:0005158; GO:0005159; GO:0005161; GO:0005168; GO:0005516; GO:0005634; GO:0005737; GO:0005801; GO:0005829; GO:0005886; GO:0005911; GO:0005942; GO:0005943; GO:0006006; GO:0006468; GO:0006606; GO:0007162; GO:0007568; GO:0007584; GO:0008022; GO:0008286; GO:0008625; GO:0008630; GO:0009410; GO:0009750; GO:0010040; GO:0010459; GO:0010592; GO:0010628; GO:0010656; GO:0014065; GO:0016020; GO:0016303; GO:0019901; GO:0019903; GO:0019904; GO:0022408; GO:0030183; GO:0030331; GO:0030335; GO:0030971; GO:0031625; GO:0032355; GO:0032570; GO:0032760; GO:0032868; GO:0032869; GO:0032991; GO:0033120; GO:0033574; GO:0034644; GO:0034976; GO:0035014; GO:0036312; GO:0042307; GO:0043005; GO:0043066; GO:0043125; GO:0043200; GO:0043551; GO:0043559; GO:0043560; GO:0045471; GO:0045663; GO:0045671; GO:0045776; GO:0045861; GO:0045944; GO:0046626; GO:0046854; GO:0046935; GO:0046982; GO:0048009; GO:0048471; GO:0048662; GO:0050821; GO:0051117; GO:0051219; GO:0051384; GO:0051491; GO:0051492; GO:0051497; GO:0051591; GO:0051965; GO:0060396; GO:0070542; GO:0070848; GO:0071398; GO:0071548; GO:0120183; GO:1900103; GO:1903076; GO:1990578
TRINITY_GG_16480_c30_g1_i1.p2,GO:0001678; GO:0004340; GO:0004396; GO:0005524; GO:0005536; GO:0005739; GO:0005829; GO:0006000; GO:0006006; GO:0006013; GO:0006096; GO:0008865; GO:0019158; GO:0046835; GO:0051156
TRINITY_GG_11762_c9_g1_i4.p1,GO:0001682; GO:0004526; GO:0005654; GO:0005739; GO:0030678; GO:0042645; GO:0046872; GO:0097745
TRINITY_GG_6002_c14_g1_i1.p1,GO:0001691; GO:0005634; GO:0005654; GO:0005737; GO:0005829; GO:0006470; GO:0008138; GO:0032091; GO:0045204; GO:0062026; GO:0070372; GO:1990444
TRINITY_GG_23155_c32_g1_i1.p1,GO:0001692; GO:0005326; GO:0005337; GO:0005342; GO:0005886; GO:0006836; GO:0008324; GO:0008504; GO:0015101; GO:0015562; GO:0015695; GO:0015844; GO:0016021; GO:0016323; GO:0016324; GO:0019534; GO:0042908; GO:0042910; GO:0051610; GO:0051615; GO:0051620; GO:0051625; GO:0090494; GO:0098655; GO:0098793; GO:0140115; GO:0150104; GO:1901998; GO:1903825
TRINITY_GG_9031_c1_g1_i1.p1,GO:0001700; GO:0003682; GO:0003712; GO:0003724; GO:0004518; GO:0004527; GO:0005524; GO:0005634; GO:0006302; GO:0007283; GO:0008033; GO:0008143; GO:0016887; GO:0032508; GO:0033677; GO:0048477
TRINITY_GG_7458_c6_g1_i1.p1,GO:0001700; GO:0004497; GO:0005506; GO:0005783; GO:0005789; GO:0006697; GO:0007391; GO:0007417; GO:0007494; GO:0008258; GO:0016491; GO:0016705; GO:0020037; GO:0042335; GO:0048477; GO:0048566
TRINITY_GG_15471_c0_g1_i1.p1,GO:0001700; GO:0005506; GO:0005737; GO:0005783; GO:0005789; GO:0006082; GO:0006697; GO:0006805; GO:0007298; GO:0008395; GO:0016712; GO:0020037; GO:0035302; GO:0043231; GO:0048477
TRINITY_GG_10014_c9_g2_i2.p2,GO:0001701; GO:0001707; GO:0005654; GO:0005737; GO:0005829; GO:0005925; GO:0007369; GO:0009653; GO:0016020; GO:0035801; GO:0042098; GO:0043367; GO:0048468; GO:0050810; GO:0051607
TRINITY_GG_573_c20_g1_i1.p1,GO:0001701; GO:0001726; GO:0004435; GO:0005509; GO:0005737; GO:0005886; GO:0007173; GO:0008180; GO:0009395; GO:0010634; GO:0030027; GO:0035556; GO:0035924; GO:0046488; GO:0050429; GO:0071364
TRINITY_GG_13539_c1_g1_i5.p1,GO:0001701; GO:0001736; GO:0001822; GO:0001889; GO:0005654; GO:0005737; GO:0005813; GO:0005829; GO:0005879; GO:0005886; GO:0005911; GO:0005923; GO:0005929; GO:0005930; GO:0007163; GO:0007368; GO:0008589; GO:0021532; GO:0021549; GO:0021670; GO:0021772; GO:0022038; GO:0031870; GO:0032391; GO:0035115; GO:0035116; GO:0035253; GO:0035869; GO:0036064; GO:0043584; GO:0045744; GO:0046548; GO:0060039; GO:0090102; GO:1905515
TRINITY_GG_7908_c0_g1_i2.p1,GO:0001701; GO:0001841; GO:0005615; GO:0005829; GO:0005856; GO:0008589; GO:0016020; GO:0021523; GO:0021537; GO:0021904; GO:0021956; GO:0036038; GO:0060271; GO:1904491
TRINITY_GG_13016_c2_g1_i3.p1,GO:0001701; GO:0001889; GO:0003723; GO:0005080; GO:0005509; GO:0005783; GO:0006491; GO:0006807; GO:0010977; GO:0017177; GO:0043231; GO:0044325; GO:0044877; GO:0051219
TRINITY_GG_20890_c11_g1_i6.p1,GO:0001701; GO:0001944; GO:0007224; GO:0016020; GO:0016021; GO:0032880; GO:0035869; GO:0036038; GO:0042733; GO:0043010; GO:0060170; GO:0060271; GO:0060563
TRINITY_GG_11517_c29_g1_i2.p1,GO:0001701; GO:0001947; GO:0005737; GO:0005813; GO:0005814; GO:0007389; GO:0007420; GO:0008589; GO:0016485; GO:0021915; GO:0021997; GO:0030162; GO:0030326; GO:0034451; GO:0036064; GO:0042733; GO:0060271; GO:0061511; GO:0071539; GO:1905515
TRINITY_GG_13562_c24_g1_i1.p1,GO:0001701; GO:0002944; GO:0002945; GO:0004693; GO:0005634; GO:0005654; GO:0006357; GO:0006974; GO:0007049; GO:0008024; GO:0008353; GO:0009966; GO:0016538; GO:0019901; GO:0032786; GO:0032968; GO:0044828; GO:0051301; GO:0061575; GO:0070816; GO:2000737; GO:2001165
TRINITY_GG_6331_c50_g1_i3.p1,GO:0001701; GO:0003007; GO:0003279; GO:0004722; GO:0005634; GO:0005829; GO:0007179; GO:0016607; GO:0019209; GO:0030324; GO:0032991; GO:0035904; GO:0043406; GO:0043410; GO:0044877; GO:0048273; GO:0060976; GO:0071902
TRINITY_GG_12667_c23_g1_i4.p1,GO:0001701; GO:0003676; GO:0004842; GO:0005634; GO:0005694; GO:0005730; GO:0005737; GO:0005813; GO:0006260; GO:0006275; GO:0006397; GO:0006511; GO:0006974; GO:0008270; GO:0016567; GO:0016607; GO:0019901; GO:0032991; GO:0035264; GO:0048568; GO:0061053; GO:0061630
TRINITY_GG_9869_c9_g1_i3.p2,GO:0001701; GO:0004016; GO:0005524; GO:0005887; GO:0006171; GO:0007189; GO:0016020; GO:0016021; GO:0030424; GO:0030425; GO:0035556; GO:0046872; GO:0071880
TRINITY_GG_5639_c6_g1_i5.p1,GO:0001701; GO:0004439; GO:0005793; GO:0005794; GO:0005829; GO:0005886; GO:0007165; GO:0007283; GO:0016020; GO:0016021; GO:0030317; GO:0030670; GO:0031901; GO:0043647; GO:0046855; GO:0046856; GO:0046872; GO:0052658; GO:0052659; GO:0070613
TRINITY_GG_15036_c17_g1_i5.p1,GO:0001701; GO:0004725; GO:0005829; GO:0005886; GO:0006470; GO:0007165; GO:0010633; GO:0016021; GO:0019901; GO:0030054; GO:0035335; GO:0038128; GO:0070373
TRINITY_GG_10506_c2_g1_i1.p1,GO:0001701; GO:0004791; GO:0005634; GO:0005829; GO:0016055; GO:0030154; GO:0030178; GO:0031397; GO:0072359
TRINITY_GG_9351_c11_g1_i2.p1,GO:0001701; GO:0005096; GO:0090630
TRINITY_GG_11204_c4_g1_i2.p1,GO:0001701; GO:0005509; GO:0005737; GO:0005765; GO:0005768; GO:0005783; GO:0005794; GO:0005798; GO:0005886; GO:0005903; GO:0005905; GO:0006898; GO:0007584; GO:0008203; GO:0009235; GO:0009617; GO:0015889; GO:0016020; GO:0016324; GO:0020028; GO:0030135; GO:0030139; GO:0030492; GO:0030666; GO:0031419; GO:0031526; GO:0031528; GO:0032991; GO:0038023; GO:0038024; GO:0042366; GO:0042802; GO:0042803; GO:0042953; GO:0043202; GO:0043235; GO:0045177; GO:0051649; GO:0070062
TRINITY_GG_10611_c2_g1_i2.p1,GO:0001701; GO:0005654; GO:0005737; GO:0005783; GO:0005829; GO:0005884; GO:0006511; GO:0010506; GO:0016234; GO:0016567; GO:0030496; GO:0031463; GO:0032436; GO:0034451; GO:0034599; GO:0042802; GO:0042994; GO:0043433; GO:0045604; GO:0061629; GO:0071353; GO:0097718
TRINITY_GG_14240_c15_g1_i1.p1,GO:0001701; GO:0005654; GO:0005829
TRINITY_GG_11528_c15_g1_i1.p1,GO:0001701; GO:0005783; GO:0005789; GO:0005791; GO:0005886; GO:0006465; GO:0008233; GO:0009986; GO:0016020; GO:0031625; GO:0033619; GO:0036513; GO:0042500; GO:0042803; GO:0061960; GO:0071458; GO:0071556; GO:1904211
TRINITY_GG_13978_c4_g1_i1.p1,GO:0001701; GO:0005789; GO:0016021
TRINITY_GG_5792_c3_g1_i6.p1,GO:0001701; GO:0030424; GO:0043197; GO:0060998; GO:0061001; GO:0070161; GO:0098978; GO:0099092; GO:0099519
TRINITY_GG_21263_c1_g1_i1.p1,GO:0001702; GO:0005634; GO:0008080; GO:0010485; GO:0016021; GO:0016573; GO:0031965; GO:0048471
TRINITY_GG_16773_c0_g1_i2.p2,GO:0001707; GO:0003677; GO:0003700; GO:0005634; GO:0007399; GO:0014034; GO:0043565; GO:0045892; GO:0050768; GO:0050769
TRINITY_GG_10806_c18_g1_i1.p1,GO:0001707; GO:0003677; GO:0005634; GO:0005737; GO:0005768; GO:0006511; GO:0008270; GO:0016021; GO:0016567; GO:0061630
TRINITY_GG_10204_c4_g2_i6.p1,GO:0001707; GO:0005783; GO:0005794; GO:0006004; GO:0008417; GO:0010468; GO:0010717; GO:0036065; GO:0036066; GO:0046922; GO:0051046; GO:1903334
